id,hhb,hbo2,ca,na
12132,7.472111,12.248612,8.404289,11.599415
12133,8.14879,8.559765,7.8812633,4.5870743
12134,7.9118595,4.5666237,10.59103,4.347723
12135,5.885511,5.0669813,11.25949,9.87171
12136,10.160603,10.015156,8.207163,8.851383
12137,9.742104,7.9999146,4.0819554,6.8731446
12138,10.715783,9.698222,9.556669,12.1900015
12139,8.654488,11.0507555,7.840755,6.647833
12140,9.63887,10.962108,7.2350116,6.241003
12141,11.983468,8.47711,8.261409,7.31256
12142,7.0305467,9.139365,8.018896,7.663574
12143,6.252011,9.453057,8.4998455,1.8041717
12144,9.38098,11.047352,7.8602514,10.240722
12145,8.425968,10.150366,11.726795,9.068196
12146,7.1037545,6.772519,6.7463245,7.0942698
12147,9.8667345,10.138002,7.8689895,7.6902447
12148,8.682591,9.523967,6.8472776,8.252285
12149,8.250502,6.627408,8.271178,7.061616
12150,6.889873,8.465101,10.690869,7.518342
12151,7.5322237,7.700322,7.254028,8.412918
12152,13.18151,15.085453,9.441002,7.9907064
12153,11.5456085,10.859807,8.747515,6.697834
12154,10.479774,6.1193833,8.912814,6.4883695
12155,2.4838796,6.1217895,8.405285,6.612838
12156,10.332555,11.515433,11.667739,12.415071
12157,10.155279,6.7926617,6.906831,7.8035502
12158,4.5915575,8.542085,8.080135,8.194023
12159,10.364019,10.110924,6.763063,4.407963
12160,5.6389008,10.367026,11.429196,-0.19881535
12161,10.696781,5.1032805,9.061369,8.090364
12162,7.626836,8.180273,9.058699,4.7422476
12163,10.6689415,9.237758,5.4725437,7.8933
12164,6.401701,9.586497,5.809235,8.114107
12165,10.341306,1.6624243,7.787117,8.667979
12166,7.2926407,6.1719766,6.1687794,9.7861395
12167,5.942674,9.908327,13.349944,4.7907863
12168,7.6222157,3.9017134,7.25315,5.8915625
12169,6.8450637,5.9262743,7.075816,12.793356
12170,13.593858,12.083987,8.193172,11.413973
12171,10.762643,9.879291,8.9577055,12.472825
12172,8.49264,13.234387,10.258795,14.426457
12173,5.8317714,5.870523,11.065444,8.359899
12174,4.644458,7.3486714,6.4324827,7.5227995
12175,7.5392327,8.0215645,4.4711466,10.131855
12176,4.525951,10.34283,8.960657,9.8745985
12177,5.251077,8.663012,9.970416,8.126789
12178,6.413264,8.035467,7.559005,6.985937
12179,5.8760815,4.991682,1.8141289,9.66133
12180,8.82025,9.968312,11.785159,8.38818
12181,4.8818183,8.332539,7.5838213,6.6577787
12182,5.85074,5.954097,7.351152,7.621373
12183,7.8548794,8.795267,8.666513,4.654957
12184,4.3029146,8.376825,10.030378,6.529745
12185,6.0498962,8.819635,7.99072,3.10299
12186,3.4267178,3.5994642,11.524691,7.6666718
12187,8.650861,7.5953345,10.029736,6.505907
12188,4.86579,6.0390973,3.8369503,7.8785214
12189,11.033401,3.2848277,9.312224,8.122953
12190,11.470996,8.186729,7.535501,12.797981
12191,7.261959,7.693759,7.20847,5.6738796
12192,3.7842581,9.156865,8.477997,9.986685
12193,8.917327,6.585169,10.254735,6.3688436
12194,5.3443623,5.2000957,2.0798626,4.8517337
12195,5.8066196,4.992622,8.819771,9.218584
12196,8.457266,7.1207695,7.9661083,7.1045275
12197,7.0053787,8.96779,10.409404,9.626608
12198,6.437588,8.470041,10.337814,9.587078
12199,7.462483,7.9222527,6.6405916,6.27097
12200,6.147874,8.038015,6.9907,7.9084396
12201,12.342293,6.3824697,10.517674,9.48472
12202,7.8534474,7.2423024,8.925461,5.184269
12203,7.9246097,11.105913,6.242884,10.597821
12204,8.38751,4.078494,9.488853,10.190679
12205,8.2986145,2.169608,8.075203,9.686091
12206,3.77404,6.9494743,5.4597154,8.560294
12207,7.578116,7.385801,9.63896,8.745912
12208,8.817985,10.629864,8.393489,8.452748
12209,7.4533973,11.841367,11.167033,8.702926
12210,8.413145,9.863036,9.435998,7.2837934
12211,7.6117005,12.185195,9.373127,8.810611
12212,9.301187,8.676554,8.919196,6.54423
12213,7.7417135,8.251007,8.341795,7.1243305
12214,9.147866,9.991388,7.118539,8.286358
12215,11.8526325,7.492974,8.401292,11.845297
12216,7.121641,10.614178,14.209626,9.676418
12217,7.955838,7.1372905,10.5683365,9.24859
12218,9.384685,11.170326,7.0130277,3.766981
12219,8.365905,11.732047,9.584788,4.5736837
12220,6.9998617,8.481916,11.33166,11.285734
12221,7.0241785,4.692226,5.908243,3.484605
12222,7.4213867,10.125153,6.2754235,8.061684
12223,4.442399,2.9437084,7.0139184,6.8611426
12224,5.4919806,11.57794,10.236118,8.642973
12225,7.036566,6.032676,5.827801,7.8549714
12226,3.6792185,8.421007,10.812859,3.9405699
12227,6.3487825,5.4076715,9.568556,11.549391
12228,4.3924446,5.9233966,7.2895784,6.257348
12229,8.308691,9.104397,8.113581,5.7634306
12230,7.27951,7.9199367,8.815016,3.9045663
12231,8.771377,10.067422,7.740425,11.120565
12232,3.5079072,10.765525,9.99416,9.26573
12233,9.106395,3.3079457,6.2832913,11.015414
12234,11.152096,12.844406,4.831877,3.879172
12235,2.9588835,6.680478,5.748398,7.9018593
12236,5.2809887,4.646175,10.8297415,6.688048
12237,6.53553,7.567162,7.9460516,6.705781
12238,6.3999567,7.140331,8.472581,10.557923
12239,6.9387035,9.355987,8.835321,5.5507917
12240,4.821074,4.945145,7.543206,10.123479
12241,10.576112,5.630232,7.0015397,6.230512
12242,8.683215,8.838933,9.473134,7.6047935
12243,6.841268,8.856891,14.136948,4.4122286
12244,7.837804,8.57892,6.5657334,6.5512543
12245,10.314375,9.124756,9.931758,9.198529
12246,10.279909,12.345911,5.9359956,6.3543005
12247,5.075652,5.874748,10.654964,8.135252
12248,9.748298,6.3493543,13.1804285,2.3433561
12249,6.214223,8.930645,7.0818515,7.149628
12250,9.728421,6.2455106,8.503973,12.615934
12251,4.953767,11.0733795,5.1390076,8.759714
12252,7.8668447,2.3628254,9.688364,4.135209
12253,3.113201,7.0512133,10.578922,10.435556
12254,8.990515,6.329555,3.5047662,8.152885
12255,12.199511,12.01905,6.244088,8.611966
12256,7.258841,5.965937,4.7408695,5.8450685
12257,11.612782,5.9984055,8.991021,7.748376
12258,7.0964503,7.189839,5.5811353,8.791024
12259,5.273715,10.595046,6.8653893,9.41714
12260,10.554725,9.23226,8.295244,9.162495
12261,11.027416,7.65863,12.706727,6.4919395
12262,6.020067,7.515754,8.002666,10.158448
12263,6.821227,10.396044,7.9944453,5.6936173
12264,6.1732492,8.857609,2.386375,4.285301
12265,2.7710936,9.768823,7.1805415,8.04699
12266,8.755741,7.925264,5.8914084,5.420391
12267,9.383127,8.195362,7.9303694,4.7672424
12268,6.8687015,7.166418,10.445376,8.393464
12269,11.91182,11.428596,7.034599,12.693969
12270,9.750635,8.48947,3.0452733,3.4882445
12271,11.669284,6.55672,4.2905626,8.765114
12272,8.411625,7.758698,3.7468262,9.377768
12273,8.630484,7.400283,7.400954,5.1545076
12274,9.882396,10.9248705,11.575625,8.78149
12275,10.9226465,10.164152,7.8374977,6.497449
12276,13.934064,9.46705,10.089132,6.9915814
12277,8.800313,4.4664693,9.60413,8.258503
12278,9.193457,5.537304,6.0773706,10.907412
12279,5.287729,7.1498933,11.143485,6.6433487
12280,2.9978523,8.938289,5.1863728,8.207132
12281,8.103579,10.096466,8.952087,9.02003
12282,9.456083,6.1929264,7.644098,9.104942
12283,10.0730505,7.4388127,10.110915,9.634474
12284,12.4922285,8.141607,4.5678816,8.469275
12285,6.906397,6.350292,12.056692,9.722691
12286,7.9718075,8.603943,7.5155807,9.776506
12287,8.65605,9.483384,9.457761,4.3666153
12288,7.8283806,7.413128,9.518564,11.548503
12289,11.9349375,10.920341,9.372698,5.5636263
12290,2.3415437,5.954379,6.3185906,10.172385
12291,7.7921166,8.4396515,8.376677,8.29146
12292,7.4937854,9.6598625,6.7288346,10.935803
12293,7.591323,9.020963,11.035799,5.4279017
12294,8.040909,10.233678,8.81997,6.074009
12295,6.6167536,9.81337,7.786169,10.843326
12296,10.384741,7.7137766,7.321995,6.6215096
12297,3.6682029,9.545227,8.437157,3.7445383
12298,9.324244,3.8984792,7.063951,7.1136155
12299,12.546703,8.771052,9.258919,4.5839047
12300,10.463538,11.797777,5.32718,7.4034195
12301,10.994869,4.3591022,10.3662405,8.5715885
12302,11.6034155,3.8924723,7.041544,6.1889825
12303,5.626277,8.799012,11.608576,6.6374145
12304,11.5372,8.774875,11.611275,6.5204268
12305,9.505249,9.255686,4.301321,12.53845
12306,7.5307217,6.170812,10.628103,7.956807
12307,12.0429,6.991798,3.0351975,5.3595166
12308,5.479305,10.761403,8.745089,8.635421
12309,7.539536,1.5700294,10.779604,8.152332
12310,8.549111,8.974846,12.042737,8.072437
12311,6.830641,8.051886,4.390029,9.384155
12312,5.0266843,6.885456,3.7662098,5.7463064
12313,9.382201,5.9792633,10.667246,10.474407
12314,9.630905,3.1032882,2.5771875,9.745999
12315,6.9338264,9.234798,7.7708874,8.933954
12316,9.290282,4.7770815,10.333325,14.466828
12317,4.7907004,4.788156,3.5219254,9.651138
12318,4.9353924,6.2016077,6.1690054,9.052242
12319,9.687643,6.176148,9.537208,12.3641205
12320,10.30545,7.581338,7.368358,9.930659
12321,7.718601,8.154036,10.122005,8.549409
12322,8.708689,10.687433,8.613919,9.310659
12323,10.721487,8.977979,8.96603,5.6709423
12324,8.37571,5.705781,8.281982,8.986523
12325,8.898888,6.775786,9.263636,9.018132
12326,11.022177,7.6650076,11.299733,8.980635
12327,7.4115133,8.130845,7.1556516,1.9534018
12328,5.0997057,8.311212,9.343438,7.581141
12329,8.286188,10.468411,9.452137,9.913132
12330,4.2727146,6.5071235,9.552448,9.054598
12331,10.981687,4.2304544,6.557989,8.976158
12332,8.207721,13.348305,8.9939375,8.427107
12333,6.8861976,8.51349,8.95263,9.366738
12334,8.590335,8.032244,6.43284,8.453847
12335,5.7665696,7.0379972,8.111689,7.148764
12336,7.1587663,8.991352,9.705103,8.964573
12337,8.841501,6.6101694,8.4916115,4.344544
12338,6.745691,6.686962,5.1807675,9.622195
12339,4.3513126,8.036545,12.969352,6.0707154
12340,8.00987,2.7716796,10.503645,5.919106
12341,7.016335,10.129406,11.975532,5.324988
12342,11.388196,7.491544,7.292699,9.922428
12343,3.5204585,5.326205,11.375039,7.7535524
12344,7.2206345,8.219625,11.87458,4.232354
12345,7.072726,8.9404,6.0087624,8.544298
12346,9.727979,9.612522,6.569962,8.655801
12347,12.508777,8.991308,11.256689,6.752423
12348,13.036754,10.705197,9.77888,8.978978
12349,8.536566,8.467921,11.297045,7.581665
12350,7.886258,10.38771,6.861508,6.858319
12351,5.0013103,9.594923,14.093813,8.134663
12352,12.417022,12.667881,10.031402,10.716344
12353,7.051504,9.12629,11.193684,9.000181
12354,9.251771,8.022345,11.2559185,5.1412683
12355,7.00291,10.901209,5.932759,12.012787
12356,8.270975,6.4168563,6.3444467,12.9433155
12357,7.945475,7.8431997,11.475505,9.728383
12358,10.952488,10.536991,6.540888,8.111444
12359,11.471975,4.8150434,8.43676,8.372088
12360,0.41623247,7.4899883,8.929555,8.94721
12361,7.3534784,11.413656,6.8937564,5.919016
12362,10.093459,4.0325956,10.081089,8.470104
12363,5.2551465,5.7463307,13.933685,7.604403
12364,3.851564,5.000288,4.0058565,7.827445
12365,6.8863955,10.432215,6.5159016,7.0850067
12366,11.202454,7.9205866,7.165455,5.5509996
12367,8.602492,8.798785,9.877111,4.524072
12368,7.264709,9.670562,6.9365387,7.0858827
12369,9.736267,7.544973,12.162695,5.997661
12370,3.3672101,11.254767,8.62878,11.070268
12371,6.8551245,8.564842,11.638086,6.4915757
12372,4.066739,10.695965,11.707294,6.9285846
12373,10.797063,5.7412567,9.346269,6.9428735
12374,3.6005435,7.172337,5.5597997,10.084597
12375,12.018421,6.709572,8.2794695,8.031294
12376,3.5144968,8.997615,11.7505865,5.9927607
12377,6.0555334,7.4466825,2.9093695,9.625224
12378,5.6093125,6.7873573,6.245262,7.98263
12379,7.6767125,8.887855,7.4380193,8.455237
12380,9.921913,10.909707,4.0199575,8.559984
12381,9.320597,9.066636,5.604575,7.1025486
12382,7.3052573,7.675515,8.013896,7.616324
12383,6.5361915,5.0203514,8.443577,10.705294
12384,4.1299615,9.854366,9.271515,7.8223042
12385,7.6654572,6.3306212,9.927412,9.074519
12386,8.587373,6.632556,9.123481,4.871859
12387,5.587278,3.951479,8.736384,8.437508
12388,7.7003984,10.574998,12.745169,10.469484
12389,2.153631,8.8858385,7.475193,12.138999
12390,6.7597775,11.896834,6.7290177,10.414794
12391,4.1041865,8.488493,5.0717793,12.753713
12392,9.663315,12.16131,11.621528,10.37831
12393,8.698939,9.792668,6.330713,9.027664
12394,4.627959,4.818693,10.222642,7.3290367
12395,8.058493,11.362702,10.188949,10.744694
12396,10.7065735,6.9561963,3.8017654,7.9726872
12397,9.166133,9.619535,6.9606504,9.856828
12398,6.9986215,6.0993013,8.393951,5.319964
12399,9.218262,7.5617857,7.2888913,10.22402
12400,5.7198863,8.141483,7.978673,11.472969
12401,3.729722,10.975261,13.244034,12.534411
12402,10.612047,6.722949,5.8510575,6.2073736
12403,12.43929,8.690362,7.071666,7.618253
12404,2.7288187,10.546009,10.430727,8.771609
12405,10.510418,4.843458,6.4908924,7.260889
12406,6.2887073,9.164694,12.428244,6.7510824
12407,9.841097,5.874584,10.527641,3.0463202
12408,9.219524,7.893767,7.290473,9.425507
12409,10.532299,9.671238,7.314041,11.257318
12410,8.711952,11.287013,8.396676,4.993336
12411,13.383715,10.156896,9.297881,2.4200892
12412,4.5748725,7.615642,5.5827055,8.451071
12413,7.8037095,4.856352,11.851809,8.220314
12414,4.40306,8.481342,6.8573074,5.6822186
12415,6.784843,6.071022,11.321085,6.7055473
12416,6.248652,10.862248,4.562124,6.399581
12417,10.212378,11.908966,11.494422,7.117569
12418,4.447115,8.289255,9.347585,12.4715
12419,8.423664,10.037237,4.8847475,7.4762573
12420,7.249309,9.307365,9.663724,7.750419
12421,8.857734,6.1924105,8.62272,10.73823
12422,4.4927435,10.00225,3.7906477,6.8897457
12423,4.312195,10.210777,7.199357,6.191524
12424,8.939191,8.477545,9.831375,7.93644
12425,6.5068736,3.674826,5.3116164,3.710824
12426,7.004397,9.850976,11.373091,5.3140874
12427,3.3438916,3.843124,8.17129,10.15569
12428,6.20881,9.119465,7.1693425,7.4502196
12429,9.095254,5.898573,10.949957,13.121279
12430,8.903405,4.537361,8.062625,9.108655
12431,11.109893,9.007848,8.442783,6.1743965
12432,11.602239,9.064056,9.875374,7.5167713
12433,1.927278,8.097511,7.8244658,5.9995127
12434,7.2419825,10.372633,4.832499,8.026331
12435,8.578254,9.954,9.775316,5.2994485
12436,10.542965,9.086895,3.5385084,4.9236403
12437,9.245153,12.213713,7.0846252,10.954579
12438,5.5849175,10.773554,7.3633866,11.00443
12439,11.33865,7.5767646,10.878235,9.3615265
12440,4.533741,5.989152,9.521028,9.970824
12441,10.409017,12.00403,8.402071,9.655408
12442,8.599997,9.188826,10.813327,6.385389
12443,10.596952,9.016069,11.792618,6.2230945
12444,8.613067,2.2683964,9.470359,8.132399
12445,8.9525175,7.948452,6.258211,5.9588614
12446,11.711178,9.397344,4.7162504,10.034849
12447,9.475037,8.522802,2.751182,7.2975836
12448,10.219219,8.399902,7.33884,6.945037
12449,11.111278,7.6457143,4.628561,7.663256
12450,4.0098743,7.8651786,8.913552,6.3472953
12451,8.594166,11.703181,7.67858,3.564585
12452,12.519772,9.099082,2.6371057,5.0143576
12453,8.8162565,8.001069,6.5982585,8.357864
12454,6.9463053,4.4609394,3.7009652,5.176429
12455,5.1886215,5.2429533,9.04172,12.280325
12456,12.375291,7.133281,5.246071,9.786159
12457,8.243839,7.8381414,12.705889,8.954521
12458,7.139063,7.8627887,7.7901125,6.5552526
12459,13.360938,9.174728,6.8036203,8.376541
12460,6.312907,5.9632244,8.821847,8.675863
12461,5.9620934,4.6977625,3.5213704,10.684929
12462,6.438386,7.488878,8.515412,8.604468
12463,8.216631,4.5215545,9.121221,5.92123
12464,10.922128,8.522646,8.0316,6.21806
12465,6.4554424,3.5468109,6.496523,8.550623
12466,11.965654,7.6539536,11.044619,8.679818
12467,10.68851,9.222932,5.7180014,10.949907
12468,12.124462,12.543412,8.564162,4.0462837
12469,9.860208,6.783908,8.960056,6.5074573
12470,4.944419,4.115797,7.366042,3.5937164
12471,5.196138,6.838449,9.777815,12.145627
12472,9.764714,9.107723,11.0023,14.530319
12473,8.062005,9.433775,13.845103,5.0381794
12474,9.835887,10.413408,8.523583,8.072762
12475,7.6148505,5.808565,7.7255707,8.302448
12476,8.855437,10.374303,9.27483,10.842072
12477,11.22881,10.936878,6.694216,1.7697055
12478,6.465236,10.900658,6.384694,10.350703
12479,10.502326,10.425049,7.132031,2.662719
12480,7.611879,4.5957994,13.375055,9.403173
12481,9.090647,7.1488605,12.034903,9.438622
12482,9.864777,6.47921,8.417532,5.346935
12483,4.408884,11.456959,10.231812,4.625152
12484,6.2254696,8.2521305,9.641857,7.065564
12485,5.9221745,10.57813,2.7769496,6.6265974
12486,9.232057,9.48954,10.743772,8.312036
12487,7.138956,7.7250605,3.5907993,5.148829
12488,6.6610475,11.916254,8.232683,9.336307
12489,9.9361315,7.3794622,7.0564632,4.1756096
12490,11.3002,10.667114,8.8194685,7.564068
12491,4.6714225,9.773795,8.403595,6.974418
12492,5.210323,10.251325,8.8889065,8.1963825
12493,5.940786,3.4424195,6.706165,10.44405
12494,10.085901,5.5979004,11.034924,8.280687
12495,10.727591,6.94428,6.2303,5.219547
12496,6.3734508,10.609587,10.489721,8.985863
12497,9.244618,6.954601,12.678897,10.557738
12498,10.224378,9.47249,10.903817,5.8561063
12499,10.781322,7.7960815,11.148622,6.031065
12500,4.8372073,4.046897,5.5311594,4.1799316
12501,4.03387,3.26607,3.1326706,4.6463943
12502,3.9828415,4.7554646,3.9605799,3.8677628
12503,4.034349,4.317382,4.1438227,2.630543
12504,3.505806,4.3019714,3.9670854,3.7494905
12505,2.8864777,5.9185386,4.659019,3.8876233
12506,3.9993856,4.2131577,4.12523,4.0168056
12507,2.9470725,3.8504872,3.6023257,3.4479752
12508,4.243121,4.344159,4.372443,4.014801
12509,4.272155,3.3374588,4.569604,3.003947
12510,3.573761,3.8412116,4.470403,3.7202582
12511,4.3044786,4.688926,5.069027,4.388032
12512,3.5167425,4.878572,4.1582546,3.496223
12513,3.9996808,4.1538973,4.623525,3.451211
12514,4.529083,4.1490183,4.3181586,4.2377357
12515,4.2175584,4.957362,3.1845813,4.0220284
12516,4.407855,3.9481528,3.2391691,3.6314847
12517,3.8016093,4.5588355,3.9293385,4.3216634
12518,3.683476,3.96598,3.6078658,3.7748184
12519,3.4679585,4.2431407,4.0251446,4.0763054
12520,3.3067124,4.2634935,4.553484,3.0677032
12521,3.584994,4.205716,4.186327,4.5655236
12522,2.9996474,4.3996263,4.162737,4.332099
12523,3.4864926,4.098715,3.3709934,3.4202063
12524,3.18539,4.3399954,4.0024242,4.656193
12525,4.201453,3.9799242,3.4097347,4.46735
12526,3.8979743,3.8717856,4.141156,3.80536
12527,4.657119,4.137327,4.6437373,5.099749
12528,4.5648646,3.8544734,3.459697,2.8224204
12529,3.784474,4.1123924,4.0319376,4.8985696
12530,4.403133,3.1450531,4.46836,4.156569
12531,4.0306187,3.538281,3.801817,2.8852346
12532,4.4402723,5.0337424,3.5866358,4.3353195
12533,3.7168784,4.4255714,3.562487,3.6189241
12534,4.7205133,5.1045666,3.7716458,3.9861617
12535,3.7235565,3.3349392,3.4910686,4.3866158
12536,3.813594,3.59862,3.7048624,3.551693
12537,3.7852888,2.896161,3.8518844,3.6414611
12538,4.1773853,3.7613897,4.200243,5.3078504
12539,4.3488894,3.1021514,3.9815738,4.191864
12540,3.45701,3.1162422,4.773243,3.7710407
12541,4.2234507,3.0406604,4.2154827,4.384364
12542,4.9644504,3.8647497,3.6140022,3.924444
12543,4.7434607,3.823114,4.572512,3.9578571
12544,3.8500867,3.225739,3.834018,3.6534696
12545,3.5230756,4.030584,4.0692396,3.7895281
12546,5.3252845,4.599766,5.0034165,4.206517
12547,3.7624042,3.3573914,4.990029,3.9108636
12548,4.050191,3.5625527,3.4793668,3.9063218
12549,4.009097,4.1605043,3.143295,3.8816676
12550,4.1645865,4.054638,4.8618217,3.7151508
12551,3.92145,4.1860476,3.6703591,4.46881
12552,4.5170827,3.2306297,4.024176,4.4943933
12553,3.6773093,4.445799,3.7618241,2.6816025
12554,4.5833244,4.141116,3.8513317,3.6388998
12555,4.424966,4.2767706,3.702815,4.56913
12556,4.3795357,3.7181864,4.0430574,3.7550507
12557,4.1717157,3.6465118,3.9396572,5.037022
12558,4.371682,4.0208545,4.4709015,4.317227
12559,4.2359104,3.82028,4.248964,4.9892993
12560,4.221266,3.9492974,4.621126,3.7646942
12561,4.5425572,3.5567567,3.718809,4.991275
12562,4.57202,3.1396134,3.7028348,4.746102
12563,4.3580494,3.985711,3.7119296,4.1976447
12564,3.8948278,4.624653,4.3331947,3.7974663
12565,3.5592983,4.554414,4.3103504,3.4196675
12566,4.300405,4.41669,4.1629114,3.290296
12567,3.656152,3.9451993,4.3035398,4.1637135
12568,3.5738435,3.6472726,3.625554,3.936683
12569,3.429207,3.5163543,3.664184,4.0966787
12570,4.9816337,3.9120598,4.9651246,3.5529895
12571,3.7705503,3.0030777,4.5476546,4.5761547
12572,3.7140465,4.834887,4.6604004,3.1947987
12573,3.5242467,3.87849,3.7723815,4.829635
12574,3.64558,4.303532,3.4459724,4.035439
12575,4.4555874,4.7763987,4.5692344,4.049777
12576,3.9483032,3.5601828,3.917999,3.9845467
12577,4.313486,3.6028366,3.3172405,4.3756833
12578,3.5508978,4.4084167,4.7353325,4.2933025
12579,4.2151527,3.7740548,4.3853097,4.5747566
12580,3.8013513,4.809824,4.0853596,4.0468855
12581,4.7257004,4.8502207,5.2365575,3.5911655
